generators,_generator,0.9230769230769231
__all__,__call__,0.9230769230769231
vendor,ender,0.9230769230769231
gdtrc_,gdtr_,0.9230769230769231
filter,filler,0.9230769230769231
center,centre,0.9230769230769231
picker,picture,0.9230769230769231
da,dk,0.9230769230769231
ticker,taker,0.9230769230769231
decorators,_decorator,0.9230769230769231
hashes,hashers,0.9230769230769231
pickle,pixel,0.9230769230769231
coef_,coefs_,0.9230769230769231
media,medium,0.9230769230769231
possibilities,possibility,0.9230769230769231
faker,acre,0.9230769230769231
anchor,ranker,0.9230769230769231
percentiles,_percentile,0.9230769230769231
flatten,latin,0.9230769230769231
colors,colour,0.9230769230769231
reconstruct,deconstruct,0.9230769230769231
summary,summer,0.9230769230769231
maker,acre,0.9230769230769231
party,parties,0.9230769230769231
taker,acre,0.9230769230769231
dk,ek,0.9230769230769231
applied,apply,0.9230769230769231
setter,centre,0.9230769230769231
tester,testa,0.9230769230769231
answer,cancer,0.9230769230769231
_transforms,_transformers,0.9230769230769231
triple,ripple,0.9230769230769231
missing,mixing,0.9230769230769231
colour,_color,0.9230769230769231
section,session,0.9230769230769231
__rtruediv__,__itruediv__,0.9230769230769231
seller,celery,0.9230769230769231
maxy,maxis,0.9230769230769231
center,sender,0.9230769230769231
entry,entries,0.9230769230769231
declarations,decoration,0.9230769230769231
__rrshift__,__rlshift__,0.9166666666666666
__rmatmul__,__imatmul__,0.9166666666666666
__rlshift__,__irshift__,0.9166666666666666
__rlshift__,__ilshift__,0.9166666666666666
__rrshift__,__irshift__,0.9166666666666666
_constraint,_constrained,0.9166666666666666
multiply,multiplier,0.9166666666666666
terminate,terminator,0.9166666666666666
__setitem__,__getitem__,0.9166666666666666
locators,_locator,0.9166666666666666
fpr_online_,tpr_online_,0.9166666666666666
__getattr__,__setattr__,0.9166666666666666
dependencies,_dependency,0.9166666666666666
tpr_libsvm_,fpr_libsvm_,0.9166666666666666
_description,descriptions,0.9166666666666666
constraints,_constraint,0.9166666666666666
_normalize,normalized,0.9166666666666666
algorithms,_algorithm,0.9166666666666666
transforms,transformers,0.9166666666666666
__ilshift__,__irshift__,0.9166666666666666
histograms,_histogram,0.9166666666666666
allocation,_application,0.9166666666666666
f_a_,f_ab_,0.9090909090909091
powers,hours,0.9090909090909091
script,skipped,0.9090909090909091
_locator,_locate,0.9090909090909091
expressions,_expression,0.9090909090909091
pound,lbs,0.9090909090909091
deco,echo,0.9090909090909091
copy,copied,0.9090909090909091
overlapped,overlaps,0.9090909090909091
alfa,_alpha,0.9090909090909091
stride,tried,0.9090909090909091
annotation,animation,0.9090909090909091
integrate,integrator,0.9090909090909091
enter,ender,0.9090909090909091
dummy,dummies,0.9090909090909091
scales,skills,0.9090909090909091
scales,sales,0.9090909090909091
rotations,_rotation,0.9090909090909091
_test,_text,0.9090909090909091
data,datum,0.9090909090909091
empty,empties,0.9090909090909091
converters,_converter,0.9090909090909091
f_b_,f_ab_,0.9090909090909091
comma,karma,0.9090909090909091
peter,peta,0.9090909090909091
common,comma,0.9090909090909091
empty,mt,0.9090909090909091
alpha_,alfa,0.9090909090909091
gecko,echo,0.9090909090909091
transforms,transformed,0.9090909090909091
shapes_,shape_,0.9090909090909091
_size,_signs,0.9090909090909091
tests,texts,0.9090909090909091
_criterion,criteria,0.9090909090909091
intercepts,intercept_,0.9090909090909091
score_,scores_,0.9090909090909091
constraint,constrained,0.9090909090909091
duf_,du2f_,0.9090909090909091
changed,chained,0.9090909090909091
paste,placed,0.9090909090909091
body,bodies,0.9090909090909091
split,splint,0.9090909090909091
city,cities,0.9090909090909091
signs,spines,0.9090909090909091
atom,datum,0.9090909090909091
kinds,clines,0.9090909090909091
pizza,peta,0.9090909090909091
type_,types_,0.9090909090909091
frames,phrase,0.9090909090909091
ellipkinc_,ellipeinc_,0.9090909090909091
axis,axa,0.9090909090909091
decorator,decorate,0.9090909090909091
__rshift__,__lshift__,0.9090909090909091
indexers,_indexer,0.9090909090909091
dates_,date_,0.9090909090909091
generator,generate,0.9090909090909091
quotes,cotes,0.9090909090909091
gamma,grama,0.9090909090909091
arguments,_argument,0.9090909090909091
varied,vary,0.9090909090909091
sera,cirrus,0.9090909090909091
alignment,assignment,0.9
subjective,_objective,0.9
descendant,dependent,0.9
inserted,inverted,0.9
indices_,_indices,0.9
handlers,_handler,0.9
updated,updating,0.9
distances,instances,0.9
_sentinel,sentinels,0.9
complex_,_complex,0.9
__divmod__,__imod__,0.9
connections,collections,0.9
_connection,connection_,0.9
connections,_connection,0.9
contains,containers,0.9
constrained,contained,0.9
processes,processors,0.9
preference,referenced,0.9
passwords,_password,0.9
expected,expecting,0.9
connections,connection_,0.9
required,requires,0.9
expanding,expanded,0.9
incorrect,indirect,0.9
connectors,_connector,0.9
contract,contacts,0.9
imports,importance,0.9
exceptions,_exception,0.9
signatures,_signature,0.9
parameter,perimeter,0.9
x_offset_,y_offset_,0.9
__repr__,__wrapper__,0.9
estimate,decimate,0.9
property,_properties,0.9
precision_,_precision,0.9
inconsistent,inconsistency,0.896551724137931
accumulator,_accumulate,0.896551724137931
concatenated,_concatenate,0.896551724137931
probability,possibility,0.8888888888888888
functions,_function,0.8888888888888888
res,arrays,0.8888888888888888
detector,director,0.8888888888888888
_extend,extends,0.8888888888888888
contents,_content,0.8888888888888888
unlabeled,labelled,0.8888888888888888
tail,trail,0.8888888888888888
stat,stacked,0.8888888888888888
blocks,blas,0.8888888888888888
_backend,backends,0.8888888888888888
gain,grain,0.8888888888888888
loads,lows,0.8888888888888888
__rxor__,__ixor__,0.8888888888888888
__isub__,__rsub__,0.8888888888888888
ratio,radio,0.8888888888888888
gray,grain,0.8888888888888888
bars,barbs,0.8888888888888888
labels_,_labels,0.8888888888888888
_reconstruct,deconstruct,0.8888888888888888
_mapped,_mat,0.8888888888888888
increasing,increase,0.8888888888888888
divider,divisor,0.8888888888888888
annotate,animate,0.8888888888888888
__iadd__,__iand__,0.8888888888888888
lane,plain,0.8888888888888888
inserts,_insert,0.8888888888888888
test,text,0.8888888888888888
update,updating,0.8888888888888888
area,ary,0.8888888888888888
displace,displays,0.8888888888888888
formats,_format,0.8888888888888888
updates,_update,0.8888888888888888
specs,sex,0.8888888888888888
res,phrase,0.8888888888888888
elements,_element,0.8888888888888888
line,lion,0.8888888888888888
_interpd_,interp_,0.8888888888888888
masked,mast,0.8888888888888888
relation,creation,0.8888888888888888
mail,males,0.8888888888888888
ary,harry,0.8888888888888888
ary,hairy,0.8888888888888888
heights,hits,0.8888888888888888
ranks,rax,0.8888888888888888
__radd__,__iadd__,0.8888888888888888
format_,_format,0.8888888888888888
block,blocs,0.8888888888888888
ticks,takes,0.8888888888888888
cats,casts,0.8888888888888888
area,airy,0.8888888888888888
equality,qualities,0.8888888888888888
any,endy,0.8888888888888888
proportion,apportion,0.8888888888888888
plots,lats,0.8888888888888888
x_train_,y_train_,0.8888888888888888
mary,airy,0.8888888888888888
style,tile,0.8888888888888888
_encode,_encoding,0.8888888888888888
scale,skill,0.8888888888888888
index_,indexes_,0.8888888888888888
handles,handlers,0.8888888888888888
times,ties,0.8888888888888888
_read,_thread,0.8888888888888888
rational,fractional,0.8888888888888888
slice,sly,0.8888888888888888
tail,stale,0.8888888888888888
ward,warned,0.8888888888888888
_ax,_max,0.8888888888888888
connector,collector,0.8888888888888888
connection,correction,0.8888888888888888
__rmul__,__imul__,0.8888888888888888
spectrum,spectral,0.8888888888888888
role,rolled,0.8888888888888888
compiled,_compile,0.8888888888888888
chain,change,0.8888888888888888
files,fills,0.8888888888888888
vary,airy,0.8888888888888888
ties,tries,0.8888888888888888
parts,parse,0.8888888888888888
bode,bold,0.8888888888888888
excepted,accepted,0.8888888888888888
formats,format_,0.8888888888888888
inference,difference,0.8888888888888888
ikey,picky,0.8888888888888888
offsets_,_offsets,0.8888888888888888
managers,_manager,0.8888888888888888
harry,airy,0.8888888888888888
fields,feeds,0.8888888888888888
roots,fruits,0.8888888888888888
_w,w_,0.8888888888888888
box,blocks,0.8888888888888888
directed,detected,0.8888888888888888
divisor,advisor,0.8888888888888888
write,right_,0.8888888888888888
decoded,decoder,0.8888888888888888
conditions,additions,0.8888888888888888
side,sized,0.8888888888888888
rows,roles,0.8888888888888888
forwards,_forward,0.8888888888888888
roll,_role,0.8888888888888888
power,hour,0.8888888888888888
indexes,indexing,0.8888888888888888
relevant,relevance,0.8888888888888888
rows,rolls,0.8888888888888888
_fail,_fill,0.8888888888888888
dive,drive,0.8888888888888888
close,lows,0.8888888888888888
signs,sine,0.8888888888888888
roll,roles,0.8888888888888888
sign,spine,0.8888888888888888
box,blocs,0.8888888888888888
requests,_request,0.8888888888888888
sides,sids,0.8888888888888888
fails,fills,0.8888888888888888
res,raised,0.8888888888888888
maxx,_max,0.8888888888888888
marks,arcs,0.8888888888888888
different,difference,0.8888888888888888
marks,mocks,0.8888888888888888
collector,collected,0.8888888888888888
hits,hints,0.8888888888888888
blas,blocs,0.8888888888888888
collection,correction,0.8888888888888888
fred,friend,0.8888888888888888
counters,_counter,0.8888888888888888
next,nest,0.8888888888888888
ln,plane,0.8888888888888888
collection,selection,0.8888888888888888
ln,lanes,0.8888888888888888
locks,blocs,0.8888888888888888
masks,maxx,0.8888888888888888
size,sides,0.8888888888888888
size,signs,0.8888888888888888
word,world,0.8888888888888888
candidates,_candidate,0.8888888888888888
part,parsed,0.8888888888888888
write,_right,0.8888888888888888
ln,plain,0.8888888888888888
tried,tied,0.8888888888888888
ln,llanes,0.8888888888888888
directed,directive,0.8888888888888888
_block,_lock,0.8888888888888888
maxx,max_,0.8888888888888888
moments,_moment,0.8888888888888888
band,bland,0.8888888888888888
_file,_phi,0.8888888888888888
encoding,encoded,0.8888888888888888
register,registry,0.8888888888888888
__int__,___init__,0.8888888888888888
poles,pulls,0.8888888888888888
role,rolls,0.8888888888888888
df_,duf_,0.8888888888888888
df_,dlf_,0.8888888888888888
phase,phrase,0.8888888888888888
spine,spy,0.8888888888888888
connection,collection,0.8888888888888888
float,flow,0.8888888888888888
ikey,mickey,0.8888888888888888
filled,failed,0.8888888888888888
_q,_skew,0.8888888888888888
stamp,samp,0.8888888888888888
poles,poll,0.8888888888888888
signed,sine,0.8888888888888888
phase,fails,0.8888888888888888
max,masks,0.8888888888888888
worn,_warn,0.8888888888888888
worn,warned,0.8888888888888888
__rmod__,__imod__,0.8888888888888888
_file,_fill,0.8888888888888888
clone,cone,0.8888888888888888
worn,warn_,0.8888888888888888
types,tips,0.8888888888888888
_q,_cube,0.8888888888888888
worn,warns,0.8888888888888888
related,relating,0.8888888888888888
klass,_class,0.8888888888888888
band,brand,0.8888888888888888
weights,wait,0.8888888888888888
_tables,_labels,0.8888888888888888
slope,slow,0.8888888888888888
backwards,_backward,0.8888888888888888
implies,implied,0.8888888888888888
bytes,bits,0.8888888888888888
old,rolled,0.8888888888888888
mine,mind,0.8888888888888888
contains,contained,0.8888888888888888
right,_write,0.8888888888888888
excludes,_exclude,0.8888888888888888
side,signed,0.8888888888888888
res,_raise,0.8888888888888888
subs,stubs,0.8888888888888888
integers,_integer,0.8888888888888888
klass,class_,0.8888888888888888
spine,sine,0.8888888888888888
variants,_variant,0.8888888888888888
highs,hides,0.8888888888888888
_ex,__x,0.8888888888888888
__rpow__,__ipow__,0.8888888888888888
transforms,transformers_,0.88
transformers,_transforms,0.88
transforms,_transformers,0.88
deprecated,_deprecate,0.88
_32bit_integer_dense_example,_32bit_integer_sparse_example,0.8771929824561404
_20newsgroups_highdim_dataset,_20newsgroups_lowdim_dataset,0.8771929824561404
_64bit_integer_sparse_symmetric_example,_64bit_integer_sparse_skew_example,0.8767123287671232
__ror__,__xor__,0.875
centre,_centered,0.875
amax,imax,0.875
mncond_,npcond_,0.875
x_test_,y_test_,0.875
slices,slicing,0.875
indexed,index_,0.875
countries,_country,0.875
results,_result,0.875
tables,stable,0.875
family,_families,0.875
tables,_table,0.875
warnings,_warning,0.875
shrinkage,shrinking,0.875
ellipk_,ellipe_,0.875
ignored,ignores,0.875
samples,sample_,0.875
__ror__,__ior__,0.875
offsets,_offset,0.875
labels,tables,0.875
parser_,_parser,0.875
extent,extend,0.875
indent,intent,0.875
reserved,preserve,0.875
centered,senator,0.875
scorers,corners,0.875
seconds,_second,0.875
integral,mineral,0.875
__xor__,__ior__,0.875
packages,packaging,0.875
defaults,_default,0.875
metrics,metric_,0.875
parsers,_parser,0.875
folder,shoulder,0.875
seconds,sections,0.875
versions,_version,0.875
censored,centered,0.875
stable,_table,0.875
optimum,optimal,0.875
titles,_title,0.875
changes,ranges,0.875
labels,_label,0.875
labels,labelled,0.875
__mul__,__url__,0.875
labels,labeled,0.875
labelled,label_,0.875
labels,label_,0.875
__ior__,__dir__,0.875
inverse,invert,0.875
levels_,_levels,0.875
spacing,spaces,0.875
secrets,_secret,0.875
founded,bounded,0.875
_index,indexed,0.875
encoding,encode,0.875
proxy,_proxies,0.875
_index,index_,0.875
locals,_local,0.875
_alias,alias_,0.875
handles,_handle,0.875
numbers,numbered,0.875
condition,addition,0.875
__rop__,__ror__,0.875
inputs,_input,0.875
instance,distance,0.875
inputs,input_,0.875
factory,_factor,0.875
execs,_exec,0.875
latest,latent,0.875
windows,windowed,0.875
holder,shoulder,0.875
fixture,mixture,0.875
_label,labelled,0.875
labeled,label_,0.875
_grouper,groupers,0.875
quoting,quoted,0.875
rounded,founded,0.875
signals,_signal,0.875
_label,label_,0.875
bandwidth,banded,0.875
_centered,_setter,0.875
input_,_input,0.875
accent,accessed,0.875
_label,labeled,0.875
__iop__,__ior__,0.875
factory,factors,0.875
rounded,rounding,0.875
objects,object_,0.875
rounded,bounded,0.875
rendered,_render,0.875
decoding,decode,0.875
convert,concert,0.875
signals,singles,0.875
tokens,_token,0.875
__rop__,__iop__,0.875
insert,invert,0.875
adapted,adaptive,0.875
filtered,filters,0.875
filtered,filter_,0.875
_label,_table,0.875
helpers,_helper,0.875
vectors,_vector,0.875
_select,selects,0.875
records,record_,0.875
parsers,parser_,0.875
classes_,_classes,0.875
pivoted,pivoting,0.875
floating,following,0.875
finding,binding,0.875
create,creator,0.875
_flatten,flattened,0.875
gdtrix_,gdtrib_,0.875
factors,_factor,0.875
variance,variant,0.875
__div__,__dir__,0.875
filter_,filters,0.875
spaces,places,0.875
holder,folder,0.875
slider,slicer,0.875
ignore,ignoring,0.875
_64bit_integer_sparse_general_example,_64bit_integer_sparse_skew_example,0.8732394366197183
_constraint,constrained,0.8695652173913043
generate,generators,0.8695652173913043
decorators,decorate,0.8695652173913043
constraint,_constrained,0.8695652173913043
transitional,transitions,0.8695652173913043
generate,_generator,0.8695652173913043
transformed,_transforms,0.8695652173913043
aggregated,aggregates,0.8695652173913043
overlapping,overlaps,0.8695652173913043
constraints,constrained,0.8695652173913043
__rshift__,__ilshift__,0.8695652173913043
transformed,transforming,0.8695652173913043
coef_lars_,coef_lasso_,0.8695652173913043
animation,annotations,0.8695652173913043
transformer,transformed,0.8695652173913043
overlapping,overlapped,0.8695652173913043
decorate,_decorator,0.8695652173913043
transformer,transforms,0.8695652173913043
__lshift__,__irshift__,0.8695652173913043
transforms,transforming,0.8695652173913043
replacement,placements,0.8695652173913043
__rrshift__,__lshift__,0.8695652173913043
estimated,estimates,0.8695652173913043
truncated,_truncate,0.8695652173913043
minute_limits_,minsec_limits_,0.8666666666666667
reconstructions,deconstruction,0.8666666666666667
render,gender,0.8571428571428572
ox,docs,0.8571428571428572
ox,mocks,0.8571428571428572
axe,sax,0.8571428571428572
pipe,pae,0.8571428571428572
melt,met,0.8571428571428572
chef,shelf,0.8571428571428572
skip,sip,0.8571428571428572
side,sy,0.8571428571428572
paver,pager,0.8571428571428572
basis,bases,0.8571428571428572
maxx,axe,0.8571428571428572
band,bad,0.8571428571428572
axe,bax,0.8571428571428572
__rdiv__,__rdivmod__,0.8571428571428572
loops,loose,0.8571428571428572
axe,axt,0.8571428571428572
prefer,referred,0.8571428571428572
ty,tied,0.8571428571428572
bases,basic,0.8571428571428572
letters,setters,0.8571428571428572
co,crow,0.8571428571428572
rho,roll,0.8571428571428572
changes,ages,0.8571428571428572
__truediv__,__rdiv__,0.8571428571428572
errs,pears,0.8571428571428572
opened,_open,0.8571428571428572
roll,roe,0.8571428571428572
ty,ties,0.8571428571428572
axe,pax,0.8571428571428572
pipe,pie,0.8571428571428572
ty,tight,0.8571428571428572
__imul__,__imatmul__,0.8571428571428572
ast,passed,0.8571428571428572
_x,_s,0.8571428571428572
axe,ax_,0.8571428571428572
plot,lat,0.8571428571428572
intersect,indirect,0.8571428571428572
maxx,mass,0.8571428571428572
rho,role,0.8571428571428572
mast,mass,0.8571428571428572
ty,tile,0.8571428571428572
roi,troy,0.8571428571428572
hy,hide,0.8571428571428572
time,ty,0.8571428571428572
inter,infer,0.8571428571428572
featured,_feature,0.8571428571428572
alignment,assignments,0.8571428571428572
worn,war,0.8571428571428572
features,teachers,0.8571428571428572
center,senders,0.8571428571428572
_q,_coo,0.8571428571428572
owner,donors,0.8571428571428572
max,axe,0.8571428571428572
waiter,winter,0.8571428571428572
best,bet,0.8571428571428572
orders,border,0.8571428571428572
mats,mass,0.8571428571428572
max,mass,0.8571428571428572
_beta,betas,0.8571428571428572
_id,id_,0.8571428571428572
gdtr_,gdtrix_,0.8571428571428572
degree,disagree,0.8571428571428572
gdtr_,gdtrib_,0.8571428571428572
side,cid,0.8571428571428572
course,cor,0.8571428571428572
aligned,applied,0.8571428571428572
nit,knight,0.8571428571428572
rho,throw,0.8571428571428572
rho,row_,0.8571428571428572
_beta,_theta,0.8571428571428572
gender,vendor,0.8571428571428572
baz,bangs,0.8571428571428572
ct,core,0.8571428571428572
ct,corr,0.8571428571428572
table,label,0.8571428571428572
curses,verses,0.8571428571428572
set,sent,0.8571428571428572
rho,rol,0.8571428571428572
branches,batches,0.8571428571428572
__gt__,__ge__,0.8571428571428572
ct,cor,0.8571428571428572
anchored,ranker,0.8571428571428572
device,divide,0.8571428571428572
my,mile,0.8571428571428572
features,_feature,0.8571428571428572
ct,caught,0.8571428571428572
rho,trow,0.8571428571428572
ox,locks,0.8571428571428572
sums,some,0.8571428571428572
_exception,_expression,0.8571428571428572
county,account,0.8571428571428572
orders,_order,0.8571428571428572
expanding,_expanded,0.8571428571428572
beta_,zeta_,0.8571428571428572
colors,callers,0.8571428571428572
raster,master,0.8571428571428572
render,vendor,0.8571428571428572
rho,crow,0.8571428571428572
medium,_media,0.8571428571428572
sim,syms,0.8571428571428572
scanner,cancer,0.8571428571428572
cos,cross,0.8571428571428572
role,roe,0.8571428571428572
side,psi,0.8571428571428572
ox,arcs,0.8571428571428572
cos,closs,0.8571428571428572
wrappers,_wrapper,0.8571428571428572
drop,draw,0.8571428571428572
mark,mach,0.8571428571428572
takers,acre,0.8571428571428572
dice,die,0.8571428571428572
summed,some,0.8571428571428572
cos,course,0.8571428571428572
red,read_,0.8571428571428572
side,cy,0.8571428571428572
_32bit_integer_sparse_example,_64bit_integer_sparse_skew_example,0.8571428571428572
beta_,betas,0.8571428571428572
doubles,doubled,0.8571428571428572
colors,_color,0.8571428571428572
vars,ares,0.8571428571428572
prep,pep,0.8571428571428572
barr,_bar,0.8571428571428572
shape,ship,0.8571428571428572
apps,caps,0.8571428571428572
faces,bases,0.8571428571428572
tick,take,0.8571428571428572
pax,pack,0.8571428571428572
false,fall,0.8571428571428572
ord,ward,0.8571428571428572
floor,four,0.8571428571428572
sing,sink,0.8571428571428572
apps,maps,0.8571428571428572
increment,instrument,0.8571428571428572
apps,gaps,0.8571428571428572
surf,sir,0.8571428571428572
sing,sync,0.8571428571428572
delta_,_delta,0.8571428571428572
samp,sap,0.8571428571428572
cut,kurt,0.8571428571428572
part,parr,0.8571428571428572
six,sic,0.8571428571428572
buffer_,buffered,0.8571428571428572
rider,rizer,0.8571428571428572
tic,take,0.8571428571428572
mae,make,0.8571428571428572
maxa,maxima,0.8571428571428572
ids,id_,0.8571428571428572
floor,lor,0.8571428571428572
probabilities,possibilities,0.8571428571428572
probabilities,possibility,0.8571428571428572
released,_release,0.8571428571428572
phi,five,0.8571428571428572
phi,fly,0.8571428571428572
apps,taps,0.8571428571428572
arc,park,0.8571428571428572
filler,failure,0.8571428571428572
estimates,decimate,0.8571428571428572
sig,swig,0.8571428571428572
filtered,filler,0.8571428571428572
paired,pear,0.8571428571428572
ares,pars,0.8571428571428572
scatter,scanner,0.8571428571428572
sil,skill,0.8571428571428572
_color,_caller,0.8571428571428572
system,sr,0.8571428571428572
conn,cons,0.8571428571428572
partitioning,partitions,0.8571428571428572
elm,realm,0.8571428571428572
cells,els,0.8571428571428572
buffer_,_buffer,0.8571428571428572
blob,blah,0.8571428571428572
conn,kron,0.8571428571428572
late,eight,0.8571428571428572
_flatten,latin,0.8571428571428572
brack,bak,0.8571428571428572
apps,wraps,0.8571428571428572
mae,male,0.8571428571428572
pars,paz,0.8571428571428572
blas,blah,0.8571428571428572
ord,board,0.8571428571428572
_op,_top,0.8571428571428572
ids,_id,0.8571428571428572
correct,collect,0.8571428571428572
symbol,simple,0.8571428571428572
root,brute,0.8571428571428572
los,laux,0.8571428571428572
signing,citing,0.8571428571428572
cy,sly,0.8571428571428572
rosen,chosen,0.8571428571428572
cy,sty,0.8571428571428572
nested,nesting,0.8571428571428572
back,brack,0.8571428571428572
side,syd,0.8571428571428572
score,corr,0.8571428571428572
cy,spy,0.8571428571428572
gels,ells,0.8571428571428572
cub,club,0.8571428571428572
cy,sine,0.8571428571428572
intersect,incorrect,0.8571428571428572
rax,ras,0.8571428571428572
full,fowl,0.8571428571428572
peaks,piece,0.8571428571428572
sub,stub,0.8571428571428572
rax,axe,0.8571428571428572
pi,ply,0.8571428571428572
tan,tran,0.8571428571428572
truth,true,0.8571428571428572
burr,burke,0.8571428571428572
cur,kurt,0.8571428571428572
source,sor,0.8571428571428572
arc,dark,0.8571428571428572
pick,pix,0.8571428571428572
ast,axt,0.8571428571428572
red,_read,0.8571428571428572
conditions,conditional,0.8571428571428572
getters,_getter,0.8571428571428572
summaries,summer,0.8571428571428572
pick,pink,0.8571428571428572
literal,little,0.8571428571428572
display,delay,0.8571428571428572
lars,ours,0.8571428571428572
lars,ares,0.8571428571428572
source,sauce,0.8571428571428572
mine,my,0.8571428571428572
nested,tested,0.8571428571428572
sec,sex,0.8571428571428572
vars,ours,0.8571428571428572
trim,tim,0.8571428571428572
basis,basic,0.8571428571428572
signing,sighting,0.8571428571428572
skew,queue,0.8571428571428572
pi,spy,0.8571428571428572
size,sy,0.8571428571428572
iter_,interp_,0.8571428571428572
excess,access,0.8571428571428572
size,cy,0.8571428571428572
clause,cause,0.8571428571428572
pictures,picker,0.8571428571428572
ex,x_,0.8571428571428572
tools,twos,0.8571428571428572
shell,shelf,0.8571428571428572
peaks,peek,0.8571428571428572
met,mest,0.8571428571428572
back,bax,0.8571428571428572
ex,_x,0.8571428571428572
cat,cast,0.8571428571428572
faces,fixes,0.8571428571428572
kurt,ker,0.8571428571428572
size,psi,0.8571428571428572
trow,roe,0.8571428571428572
_app,_wrap,0.8571428571428572
_matrices,_matrix,0.8571428571428572
score,sor,0.8571428571428572
loaded,coded,0.8571428571428572
intercept,intersect,0.8571428571428572
roots,route,0.8571428571428572
